id,artist,track,tag_gender,tag_lang,tag_back_voc,feat_yaafe,feat_marsyas,feat_essentia,origin_laci,origin_yann
26771,miranda-lambert,the-house-that-built-me,mixed,,1,1,1,1,0,0
26796,christmas-carol,deck-the-halls,,,0,1,1,0,0,0
26816,avenue-q,there-s-a-fine-fine-line,,,0,0,0,0,0,0
26945,cinderella-musical,a-dream-is-a-wish-your-heart-makes,,,0,0,0,0,0,0
26955,peter-kraus,sugar-baby,mixed,,1,1,1,1,0,0
26969,jazz-standards,have-yourself-a-merry-little-christmas,,,0,0,0,0,0,0
26999,dream-theater,the-spirit-carries-on,mixed,,1,1,1,1,0,0
27024,peter-holm,monia,,,0,0,0,0,0,0
27100,dj-otzi,sweet-caroline,mixed,,1,1,1,1,0,0
27104,tina-turner,i-can-t-stand-the-rain-live-wembley,,,0,0,0,0,0,0
27110,boney-m,mega-mix-medley,,,0,0,0,0,0,0
27130,eddy-mitchell,a-credit-et-en-stereo,,,0,0,0,0,0,0
27166,michael-buble,i-ll-be-seeing-you,,,0,0,0,0,0,0
27185,michael-buble,you-and-i,,,0,0,0,0,0,0
27188,the-eagles,hotel-california-acoustic,mixed,,1,1,0,1,0,0
27206,sportfreunde-stiller,ein-kompliment,,,0,0,0,0,0,0
27208,frans-duijts,je-denkt-maar-dat-je-alles-mag-van-mij,,,0,0,0,0,0,0
27213,de-dijk,ik-kan-het-niet-alleen,mixed,,1,1,1,1,0,0
27214,johnny-cash,cocaine-blues,male,en,0,1,1,1,0,0
27282,the-rolling-stones,beast-of-burden,,,0,0,0,0,0,0
27317,sarah-mclachlan,blackbird,mixed,,1,1,1,1,0,0
27347,los-lobos,la-bamba,mixed,,1,1,1,1,0,0
27366,waylon-jennings,storms-never-last,,,0,0,0,0,0,0
27372,rosemary-clooney,mambo-italiano-hey-mambo,,,0,0,0,0,0,0
27386,nat-king-cole,when-i-fall-in-love,male,en,0,1,1,1,0,mp3_128
27390,glee,don-t-rain-on-my-parade,,,0,0,0,0,0,0
27408,cliff-richard,congratulations,male,en,0,1,1,1,0,0
27444,percy-sledge,my-special-prayer,mixed,,1,1,1,1,0,0
27464,frank-sinatra,well-did-you-evah,,,0,0,0,0,0,0
27470,stevie-ray-vaughan,pride-and-joy,male,en,0,1,1,1,0,0
27502,george-benson,nature-boy,,en,0,1,1,1,0,0
27511,buddy-holly,that-ll-be-the-day,mixed,,1,1,1,1,0,0
27513,dean-martin,i-can-t-give-you-anything-but-love,,,0,0,0,0,0,0
27514,bryan-adams,somebody,mixed,,1,0,0,0,0,0
27516,frank-sinatra,you-are-the-sunshine-of-my-life,,,0,0,0,0,0,0
27520,the-stray-cats,stray-cat-strut,,,0,0,0,0,0,0
27556,michel-sardou,dix-ans-plus-tot,,,0,0,0,0,0,0
27577,diana-krall,i-can-t-give-you-anything-but-love,female,en,0,1,1,1,0,0
27582,snow-white-and-the-seven-dwarfs,some-day-my-prince-will-come,,,0,0,0,0,0,0
27591,matt-monro,walk-away,male,en,0,1,1,1,0,0
27598,black-lace,do-the-conga,mixed,,1,1,1,1,0,0
27606,willie-nelson,blue-skies,,,0,0,0,0,0,0
27610,linda-ronstadt,desperado,,,0,0,0,0,0,0
27618,black-lace,hokey-cokey,mixed,,1,1,1,1,0,0
27640,mr-mister,kyrie,mixed,,1,1,1,1,0,0
27674,pussycat,mississippi,,,0,0,0,0,0,0
27687,carole-king,beautiful,female,en,0,1,1,1,0,0
27858,bruce-hornsby,the-way-it-is,,,0,0,0,0,0,0
27931,zz-top,la-grange,,,0,0,0,0,0,0
27932,sublime,santeria,,en,0,1,1,1,0,0
27935,justin-bieber,baby,mixed,,1,1,1,1,0,0
27980,sade,kiss-of-life,mixed,,1,1,1,1,0,0
28040,alison-krauss,i-ll-fly-away,,,0,0,0,0,0,0
28042,r-kelly,ignition,mixed,,1,0,0,0,0,0
28107,rainhard-fendrich,weus-d-a-herz-hast-wie-a-bergwerk,,,0,0,0,0,0,0
28108,helene-fischer,du-hast-mein-herz-beruhrt,,,0,0,0,0,0,0
28117,guus-meeuwis,brabant,,,0,0,0,0,0,0
28235,adriano-celentano,svalutation,,,0,0,0,0,0,0
28283,melissa-etheridge,bring-me-some-water,female,en,0,1,1,1,0,0
28418,nat-king-cole,autumn-leaves,male,en,0,1,1,1,0,0
28420,melody-gardot,your-heart-is-as-black-as-night,,,0,0,0,0,0,0
28433,stromae,alors-on-danse,mixed,,1,1,1,1,0,0
28497,westlife,i-want-to-grow-old-with-you,,,0,0,0,0,0,0
28502,maxwell,pretty-wings,mixed,,1,1,1,1,0,0
28521,celine-dion,un-peu-plus-haut-un-peu-plus-loin,,,0,0,0,0,0,0
28526,placebo,running-up-that-hill,,,0,0,0,0,0,0
28606,patty-griffin,up-to-the-mountain,,,0,0,0,0,0,0
28633,veronique-sanson,comme-je-l-imagine,,,0,0,0,0,0,0
28689,nina-hagen,du-hast-den-farbfilm-vergessen,mixed,de,0,1,1,1,0,0
28691,caro-emerald,a-night-like-this,,,0,0,0,0,0,0
28758,tommy-tutone,867-5309-jenny,,,0,0,0,0,0,0
28777,renee-olstead,summertime,,,0,0,0,0,0,0
28797,ginette-reno,ma-mere-chantait-toujours,mixed,,1,1,1,1,0,0
28798,dalida,histoire-d-un-amour,female,fr,0,1,1,1,0,0
28834,cliff-richard,living-doll,,,0,0,0,0,0,0
28853,system-of-a-down,lonely-day,,,0,0,0,0,0,0
28899,dragon,april-sun-in-cuba,,,0,0,0,0,0,0
28911,don-williams,lay-down-beside-me,,,0,0,0,0,0,0
28919,beyonce,at-last,,,0,0,0,0,0,0
28984,rosemary-clooney,sisters,,,0,0,0,0,0,0
29011,dean-martin,you-belong-to-me,male,en,0,1,1,1,0,0
29148,the-wizard-of-oz,ding-dong-the-witch-is-dead,,,0,0,0,0,0,0
29182,the-four-aces,peg-o-my-heart,male,en,0,1,1,1,0,0
29211,wanda-jackson,let-s-have-a-party,,,0,0,0,0,0,0
29229,tenacious-d,tribute,,,0,0,0,0,0,0
29254,freddy-quinn,seemann-deine-heimat-ist-das-meer,,,0,0,0,0,0,0
29266,udo-lindenberg,ich-lieb-dich-uberhaupt-nicht-mehr,,,0,0,0,0,0,0
29274,peter-maffay,alter-mann,,,0,0,0,0,0,0
29310,foghat,i-just-wanna-make-love-to-you,,,0,0,0,0,0,0
29325,andrea-bocelli,besame-mucho,,,0,1,1,0,0,0
29335,nightwish,sleeping-sun,mixed,,1,1,1,1,0,0
29339,lulu,shout,,,0,0,0,0,0,0
29374,ella-fitzgerald,lullaby-of-birdland,,,0,0,0,0,0,0
29375,etta-james,all-i-could-do-was-cry,,,0,0,0,0,0,0
29421,love-never-dies,til-i-hear-you-sing,,,0,0,0,0,0,0
29427,ramses-shaffy,pastorale,,,0,0,0,0,0,0
29430,ginette-reno,j-ai-besoin-d-un-ami,,,0,0,0,0,0,0
29451,luther-vandross,if-this-world-were-mine,mixed,en,0,1,1,1,0,0
29457,celine-dion,dance-with-my-father,,,0,0,0,0,0,0
29491,incognito,still-a-friend-of-mine,,,0,0,0,0,0,0
29503,susan-tedeschi,it-hurt-so-bad,female,en,0,1,1,1,0,0
29508,roy-orbison,dream-baby-how-long-must-i-dream,,,0,0,0,0,0,0
29553,ron-pope,a-drop-in-the-ocean,male,en,0,1,1,1,0,0
29596,missy-higgins,they-weren-t-there,,,0,0,0,0,0,0
29602,311,amber,,,0,0,0,0,0,0
29621,matt-monro,from-russia-with-love,male,en,0,1,1,1,0,0
29638,tom-petty,mary-jane-s-last-dance,mixed,,1,1,1,1,0,0
29643,cold-chisel,khe-sanh,,,0,0,0,0,0,0
29653,snow-white-and-the-seven-dwarfs,heigh-ho,,,0,0,0,0,0,0
29667,frank-sinatra,moonlight-serenade,,,0,0,0,0,0,0
29683,philippe-clay,le-danseur-de-charleston,,,0,0,0,0,0,0
29689,the-sound-of-music,my-favorite-things,female,en,0,1,1,1,0,0
29717,ritchie-valens,donna,,,0,0,0,0,0,0
29719,natalie-cole,when-i-fall-in-love,mixed,en,0,1,1,1,0,0
29736,rod-stewart,stardust,,,0,0,0,0,0,0
29738,luis-miguel,solamente-una-vez,,es,0,1,1,1,0,0
29769,elton-john,don-t-let-the-sun-go-down-on-me-duet,,,0,0,0,0,0,0
29790,julie-andrews,i-could-have-danced-all-night,,,0,0,0,0,0,0
29805,louis-prima,just-a-gigolo-i-ain-t-got-nobody,,,0,0,0,0,0,0
29838,francoise-hardy,le-temps-de-l-amour,,,0,0,0,0,0,0
29839,jean-gabin,maintenant-je-sais,mixed,,1,1,1,1,0,0
29861,love-never-dies,love-never-dies,,,0,0,0,1,0,0
29870,eric-clapton,knockin-on-heaven-s-door,,,0,0,0,0,0,0
29884,manfred-mann-s-earth-band,davy-s-on-the-road-again,mixed,,1,0,0,1,0,0
29902,cream,white-room,,,0,0,0,0,0,0
29983,mariah-carey,silent-night,mixed,,1,0,0,0,0,0
29993,lisa-lois,hallelujah-acoustic,,,0,1,0,1,0,0
30001,janis-joplin,mercedes-benz,,,0,0,0,0,0,0
30004,joe-cocker,the-letter,,,0,0,0,0,0,0
30006,scorpions,rock-you-like-a-hurricane,mixed,,1,1,1,1,0,mp3_160
30015,chaka-khan,i-m-every-woman,,,0,0,0,0,0,0
30029,faith-no-more,easy,,,0,0,0,0,0,0
30039,the-eagles,seven-bridges-road,mixed,,1,1,1,1,0,0
30068,loverboy,working-for-the-weekend,mixed,,1,1,1,1,0,0
30087,emmylou-harris,you-never-can-tell-c-est-la-vie,,,0,0,0,0,0,0
30095,stacey-kent,what-a-wonderful-world,,,0,0,0,0,0,0
30100,olivia-newton-john,take-me-home-country-roads,,,0,0,0,0,0,0
30136,lynyrd-skynyrd,saturday-night-special,,,0,0,0,0,0,0
30162,the-beach-boys,god-only-knows,,,0,0,0,0,0,0
30176,il-divo,ave-maria,,,0,0,0,0,0,0
30193,zaz,je-veux,mixed,,1,1,1,1,0,0
30199,lorie,je-serai-ta-meilleure-amie,mixed,,1,0,0,1,0,0
30207,france-gall,les-sucettes,female,fr,0,1,1,1,0,0
30212,alice-in-chains,rooster,,,0,0,0,0,0,0
30330,jean-pierre-ferland,une-chance-qu-on-s-a,mixed,,1,1,1,1,0,0
30388,luis-mariano,la-belle-de-cadix,males,fr,0,1,1,1,0,0
30398,stacey-kent,les-eaux-de-mars,,,0,0,0,0,0,0
30429,bullet-for-my-valentine,tears-don-t-fall,mixed,,1,1,1,1,0,0
30430,jethro-tull,locomotive-breath,male,en,0,1,1,1,0,0
30440,michel-sardou,etre-une-femme-2010,,,0,0,0,0,0,0
30448,lucie-silvas,nothing-else-matters,mixed,,1,1,1,1,0,0
30451,the-waterboys,fisherman-s-blues,,,0,0,0,0,0,0
30457,little-big-town,little-white-church,mixed,,1,1,1,1,0,0
30464,vaya-con-dios,don-t-cry-for-louie,,,0,0,0,0,0,0
30466,tenacious-d,kickapoo,,,0,0,0,0,0,0
30474,the-mavericks,the-losing-side-of-me,,,0,0,0,0,0,0
30574,nightwish,nemo,mixed,,1,1,1,0,0,0
30590,buddy-holly,maybe-baby,mixed,,1,1,1,0,0,0
30633,waylon-jennings,are-you-sure-hank-done-it-this-way,,,0,0,0,0,0,0
30648,supertramp,goodbye-stranger,mixed,,1,1,1,1,0,0
30710,leonard-cohen,dance-me-to-the-end-of-love,,,0,0,0,0,0,0
30711,the-temptations,i-wish-it-would-rain,,,0,0,0,0,0,0
30731,mehrzad-marashi,sweat-a-la-la-la-la-long,mixed,,1,0,0,1,0,0
30817,eddy-mitchell,garde-moi-la-derniere-danse,male,fr,0,1,1,1,0,0
30917,christina-aguilera,you-lost-me,,,0,0,0,0,0,0
30919,the-corrs,everybody-hurts,,,0,0,0,0,0,0
30930,travie-mccoy,billionaire,,,0,0,0,0,0,0
30939,ben-l-oncle-soul,soulman,mixed,,1,1,1,1,0,0
30945,celine-dion,l-amour-existe-encore,,,0,0,0,0,0,0
30996,bobby-darin,beatles-medley,,,0,0,0,0,0,0
31019,the-staple-singers,i-ll-take-you-there,,,0,0,0,0,0,0
31023,katherine-jenkins,in-the-arms-of-an-angel,female,en,0,1,1,1,0,0
31118,glee,over-the-rainbow,,,0,0,0,0,0,0
31343,chess,anthem,,,0,0,0,0,0,0
31381,badfinger,baby-blue,,,0,0,0,0,0,0
31464,moulin-rouge,rhythm-of-the-night,mixed,,1,1,1,1,0,0
31472,jazz-standards,up-a-lazy-river,female,en,0,1,1,1,0,0
31510,dario-moreno,le-marchand-de-bonheur,,,0,0,0,0,0,0
31570,pink-martini,donde-estas-yolanda,,,0,0,0,0,0,0
31603,the-nightmare-before-christmas,this-is-halloween,,,0,0,0,0,0,0
31639,the-beatles,i-want-you-she-s-so-heavy,mixed,,1,1,0,1,0,0
31683,the-drifters,you-re-more-than-a-number-in-my-little-red-book,,,0,0,0,0,0,0
31718,dean-martin,let-it-snow-let-it-snow-let-it-snow,male,en,0,1,1,1,0,0
31724,nat-king-cole,the-christmas-song,male,en,0,1,1,1,0,0
31728,my-fair-lady,on-the-street-where-you-live,,,0,1,1,0,0,0
31764,men-at-work,who-can-it-be-now,,,0,0,0,0,0,0
31810,tom-jones,till,,,0,0,0,0,0,0
31833,level-42,something-about-you,,,0,0,0,0,0,0
31935,t-rex,i-love-to-boogie,male,,0,1,1,1,0,0
31942,the-andrews-sisters,boogie-woogie-bugle-boy,mixed,,1,1,1,1,0,0
32049,the-everly-brothers,when-will-i-be-loved,,,0,0,0,0,0,0
32057,billy-fury,halfway-to-paradise,,,0,0,0,0,0,0
32094,stevie-wonder,happy-birthday,mixed,,1,0,0,1,0,0
32096,daniel-boone,beautiful-sunday,,,0,0,0,0,0,0
32105,the-andrews-sisters,in-the-mood,,,0,0,0,0,0,0
32111,miss-saigon,bui-doi,,,0,0,0,0,0,0
32114,christina-perri,jar-of-hearts,mixed,,1,1,1,1,0,0
32115,shivaree,goodnight-moon,,,0,0,0,0,0,0
32236,billie-jo-spears,sing-me-an-old-fashioned-song,,,0,0,0,0,0,0
32246,charley-pride,crystal-chandeliers,,,0,0,0,0,0,0
32266,tina-turner,proud-mary-live-2008,,,0,0,0,0,0,0
32308,vanity-fare,hitchin-a-ride,,,0,0,0,0,0,0
32352,bruno-mars,just-the-way-you-are,mixed,,1,1,1,1,0,0
32458,the-supremes,you-keep-me-hangin-on,mixed,,1,1,1,1,0,0
32478,queen,tie-your-mother-down,,,0,0,0,0,0,0
32485,the-band-perry,if-i-die-young,mixed,,1,0,0,0,0,0
32502,rio-reiser,fur-immer-und-dich,male,de,0,1,1,1,0,0
32506,luis-enrique,yo-no-se-manana-salsa,mixed,,1,1,0,1,0,0
32541,the-scene,iedereen-is-van-de-wereld,,,0,0,0,0,0,0
32565,roy-orbison,crying-duet,,,0,1,0,1,0,0
32722,blue-swede,hooked-on-a-feeling,,,0,0,0,0,0,0
32747,katrina-and-the-waves,love-shine-a-light,,,0,0,0,0,0,0
32773,leann-rimes,amazing-grace,,,0,0,0,0,0,0
32781,glee,funny-girl,,,0,0,0,0,0,0
32792,the-mcguire-sisters,sugartime,,,0,0,0,0,0,0
32812,the-beach-boys,then-i-kissed-her,mixed,,1,0,0,1,0,0
32827,gerry-and-the-pacemakers,ferry-cross-the-mersey,,,0,0,0,0,0,0
32854,maxwell,ascension-don-t-ever-wonder,,,0,0,0,0,0,0
32869,georgette-plana,e-viva-espana,,,0,0,0,0,0,0
32878,andrea-bocelli,can-t-help-falling-in-love-duet,,,0,0,0,0,0,0
32922,johnny-cash,san-quentin,,,0,0,0,0,0,0
32952,fleetwood-mac,songbird,,,0,0,0,0,0,0
32981,matt-monro,somewhere,,,0,0,0,0,0,0
33011,paul-anka,black-hole-sun,,,0,0,0,0,0,0
33016,cliff-richard,in-the-country,,,0,0,0,0,0,0
33064,acda-en-de-munnik,het-regent-zonnestralen,,,0,0,0,0,0,0
33087,the-jungle-book,i-wan-na-be-like-you-the-monkey-song,,,0,0,0,0,0,0
33145,gracie-fields,wish-me-luck-as-you-wave-me-goodbye,,,0,0,0,0,0,0
33162,brenda-lee,all-alone-am-i,,,0,0,0,0,0,0
33186,grease,hound-dog,,,0,0,0,0,0,0
33203,donna-hightower,this-world-today-is-a-mess,female,en,0,1,1,1,0,0
33267,the-who,i-can-t-explain,,,0,0,0,0,0,0
33280,sister-act,take-me-to-heaven,mixed,,1,1,1,1,0,0
33286,shakin-stevens,what-do-you-want-to-make-those-eyes-at-me-for,mixed,,1,1,1,1,0,0
33289,shakin-stevens,a-rockin-good-way-to-mess-around-and-fall-in-love,,,0,0,0,0,0,0
33296,nina-simone,ain-t-got-no-i-got-life-groovefinder-remix,,,0,0,0,0,0,0
33318,cee-lo-green,f-k-you,,,0,0,0,0,0,0
33347,the-popettes,lullaby-of-broadway,females,en,0,1,1,1,0,0
33425,petula-clark,coeur-blesse,,,0,0,0,0,0,0
33428,salvatore-adamo,les-filles-du-bord-de-mer,male,fr,0,1,1,1,0,0
33433,severine,un-banc-un-arbre-une-rue,,,0,0,0,0,0,0
33452,bill-ramsey,ohne-krimi-geht-die-mimi-nie-ins-bett,,,0,0,0,1,0,0
33455,guillaume-grand,toi-et-moi,mixed,,1,1,1,1,0,0
33467,luis-mariano,granada,,,0,0,0,0,0,0
33549,snoop-dogg,gin-and-juice,mixed,,1,1,1,1,0,0
33583,sam-cooke,twistin-the-night-away,mixed,,1,1,1,1,0,0
33636,joe-jackson,it-s-different-for-girls,,,0,0,0,0,0,0
33701,josh-groban,ave-maria,,,0,0,0,0,0,0
33721,katy-perry,firework,,,0,0,0,0,0,0
33724,celtic-woman,you-raise-me-up,mixed,,1,1,1,1,0,0
33737,brian-setzer,americano,mixed,,1,1,1,1,0,0
33746,christina-aguilera,something-s-gotta-hold-on-me,mixed,,1,1,1,1,0,0
33750,tower-of-power,soul-with-a-capital-s,,,0,0,0,0,0,0
33754,helene-fischer,ich-will-immer-wieder-dieses-fieber-spur-n,mixed,,1,1,1,1,0,0
33764,george-michael,the-first-time-ever-i-saw-your-face,male,en,0,1,1,1,0,0
33811,angus-and-julia-stone,big-jet-plane,mixed,,1,1,0,1,0,0
33813,bruno-mars,count-on-me,mixed,,1,1,1,1,0,0
33814,roch-voisine,helene-version-rock,,,0,0,0,0,0,0
33938,dobie-gray,drift-away,mixed,,1,1,1,1,0,0
33946,lady-gaga,you-and-i,mixed,,1,1,1,1,0,0
33975,johnny-rivers,rockin-pneumonia-and-the-boogie-woogie-flu,,,0,0,0,0,0,0
34054,inxs,don-t-change,,,0,0,0,0,0,0
34084,keith-sweat,nobody,mixed,,1,0,0,0,0,0
34106,1930s-standards,yes-sir-that-s-my-baby,,,0,0,0,0,0,0
34193,ginuwine,pony,,,0,0,0,0,0,0
34223,de-toppers,robbie-williams-medley,,,0,0,0,0,0,0
34238,brenda-lee,jingle-bell-rock,,,0,0,0,0,0,0
34242,kylie-minogue,santa-baby,,,0,0,0,0,0,0
34296,lucio-battisti,e-penso-a-te,,,0,0,0,0,0,0
34322,glee,rose-s-turn,male,en,0,1,1,1,0,0
34342,michel-jonasz,lucille,,,0,0,0,0,0,0
34357,taylor-swift,back-to-december,mixed,,1,1,1,1,0,0
34421,aloe-blacc,i-need-a-dollar,,,0,0,0,0,0,0
34538,andrea-berg,ich-liebe-das-leben,female,,0,1,1,1,0,0
34551,the-black-keys,tighten-up,,,0,0,0,0,0,0
34556,placebo,every-you-every-me,,,0,0,0,0,0,0
34558,noa,beautiful-that-way,mixed,,1,0,0,0,0,0
34574,cee-lo-green,forget-you,mixed,,1,1,1,1,0,0
34580,andre-hazes,bloed-zweet-en-tranen,,,0,0,0,0,0,0
34638,taylor-swift,mean,mixed,,1,0,0,0,0,0
34646,mickael-miro,l-horloge-tourne,mixed,,1,1,1,1,0,0
34680,gerry-and-the-pacemakers,you-ll-never-walk-alone,,,0,0,0,0,0,0
34683,labi-siffre,something-inside-so-strong,,,0,0,0,0,0,0
34710,andy-williams,the-impossible-dream-the-quest,,,0,0,0,0,0,0
34794,notre-dame-de-paris,danse-mon-esmeralda,,,0,0,0,0,0,0
34812,hedwig-and-the-angry-inch,wicked-little-town,,,0,0,0,0,0,0
34852,santana,while-my-guitar-gently-weeps,mixed,,1,1,1,1,0,0
34901,malika-ayane,come-foglie,female,it,0,1,1,1,0,0
34922,lustra,scotty-doesn-t-know,,,0,0,0,0,0,0
34971,serge-reggiani,le-barbier-de-belleville,male,fr,0,1,1,1,0,0
34984,natalie-cole,as-time-goes-by,,,0,0,0,0,0,0
35016,derek-and-the-dominos,layla,,,0,0,0,0,0,0
35020,hannah-montana,wherever-i-go,,,0,0,0,0,0,0
35050,ellie-goulding,your-song,,,0,0,0,0,0,0
35163,dean-martin,it-s-beginning-to-look-a-lot-like-christmas,,,0,0,0,0,0,0
35165,the-drifters,white-christmas,,,0,0,0,0,0,0
35189,don-omar,danza-kuduro,mixed,,1,1,1,1,0,0
35219,christina-aguilera,show-me-how-you-burlesque,,,0,0,0,0,0,0
35285,christina-aguilera,bound-to-you,,,0,0,0,0,0,0
35287,adele,rolling-in-the-deep,mixed,,1,1,1,1,0,0
35327,rihanna,sandm,mixed,,1,0,0,0,0,0
35331,ella-fitzgerald,blue-moon,,,0,0,0,0,0,0
35333,bruno-mars,marry-you,mixed,,1,1,1,1,0,0
35335,elvis-presley,suspicious-minds-viva-elvis,,,0,0,0,0,0,0
35353,the-dirty-heads,lay-me-down,mixed,,1,1,1,1,0,0
35362,madeleine-peyroux,j-ai-deux-amours,female,fr,0,1,1,1,0,0
35410,yael-naim,go-to-the-river,,,0,0,0,0,0,0
35418,donny-hathaway,this-christmas,,,0,0,0,0,0,0
35449,christina-aguilera,express,mixed,,1,1,1,1,0,0
35508,saragossa-band,medley,,,0,0,0,0,0,0
35510,carrie-underwood,there-s-a-place-for-us,mixed,,1,1,1,1,0,0
35582,the-lonely-island,i-just-had-sex,,,0,0,0,0,0,0
35588,snoop-dogg,lodi-dodi,mixed,,1,1,1,1,0,0
35592,duffy,cry-to-me,mixed,,1,1,1,1,0,0
35597,boz-scaggs,lido-shuffle,mixed,,1,1,1,1,0,0
35603,antonio-carlos-jobim,the-girl-from-ipanema,,,0,0,0,0,0,0
35665,luis-mariano,quand-on-est-deux-amis,,,0,1,1,1,0,0
35680,jessie-j,price-tag,mixed,,1,1,1,1,0,0
35739,glee,i-ve-had-the-time-of-my-life,mixed,,1,1,0,1,0,0
35743,glee,valerie,,,0,0,0,0,0,0
35745,bruno-mars,the-lazy-song,mixed,,1,1,1,1,0,0
35846,mandy-moore,i-see-the-light,,,0,0,0,0,0,0
35915,garrett-hedlund,give-in-to-me,mixed,en,0,1,1,1,0,0
35924,morcheeba,rome-wasn-t-built-in-a-day,,,0,0,0,0,0,0
35980,lady-gaga,born-this-way,,,0,0,0,0,0,0
36007,nolwenn-leroy,tri-martolod,,,0,0,0,0,0,0
36008,gregoire,soleil,mixed,,1,1,1,1,0,0
36011,adele,someone-like-you,mixed,,1,0,0,0,0,0
36019,adele,set-fire-to-the-rain,mixed,,1,1,1,1,0,0
36027,mickie-krause,schatzi-schenk-mir-ein-foto,mixed,,1,1,1,1,0,0
36118,buckshot-lefonque,another-day,male,en,0,1,1,1,0,0
36135,the-browns,scarlet-ribbons-for-her-hair,,,0,0,0,0,0,0
36146,elvis-presley,that-s-all-right-viva-elvis,mixed,,1,1,0,1,0,0
36179,the-isley-brothers,between-the-sheets,,,0,0,0,0,0,0
36238,sister-act,my-guy-my-god,,,0,0,0,0,0,0
36268,robert-palmer,simply-irresistable,,,0,0,0,0,0,0
36294,nolwenn-leroy,greensleeves,,,0,0,0,0,0,0
36303,kanye-west,all-of-the-lights,mixed,,1,1,1,1,0,0
36328,annie-cordy,envoyez-la-musique,,,0,0,0,0,0,0
36367,ella-fitzgerald,if-you-can-t-sing-it-you-ll-have-to-swing-it,,,0,0,0,0,0,0
36380,matthias-reim,du-bist-mein-gluck,,,0,0,0,0,0,0
36392,revolverheld,spinner,mixed,,1,1,1,1,0,0
36393,zarah-leander,kann-denn-liebe-sunde-sein,,,0,0,0,0,0,0
36394,the-scene,blauw,,,0,0,0,0,0,0
36411,jessie-j,mamma-knows-best,mixed,,1,1,1,1,0,0
36417,ella-fitzgerald,the-lady-is-a-tramp,female,en,0,1,1,1,0,0
36421,adele,lovesong,female,,0,1,1,1,0,0
36442,adele,one-and-only,mixed,,1,0,0,0,0,0
36455,alice-in-chains,nutshell,,,0,0,0,0,0,0
36481,mandy-moore,when-will-my-life-begin,,,0,0,0,0,0,0
36509,panic-at-the-disco,the-ballad-of-mona-lisa,mixed,,1,1,1,1,0,0
36540,helene-fischer,von-null-auf-sehnsucht,mixed,,1,1,1,1,0,0
36541,helene-fischer,manchmal-kommt-die-liebe-einfach-so,,,0,0,0,0,0,0
36544,de-toppers,andre-hazes-medley-part-1,,,0,0,0,0,0,0
36559,nicoletta,glory-alleluia,,,0,0,0,0,0,0
36565,emily-loizeau,je-suis-jalouse,,,0,0,0,0,0,0
36574,prince,adore,,,0,0,0,0,0,0
36596,elvis-presley,bossa-nova-baby-viva-elvis,,,0,0,0,0,0,0
36600,elvis-presley,can-t-help-falling-in-love,mixed,,1,1,1,1,0,0
36639,adele,i-found-a-boy,mixed,,1,1,1,1,0,0
36651,adele,promise-this-live-lounge-special,mixed,,1,1,0,1,0,0
36688,old-crow-medicine-show,wagon-wheel,mixed,,1,1,1,1,0,0
36702,the-black-keys,howlin-for-you,mixed,,1,1,1,1,0,0
36703,the-overtones,in-the-still-of-the-night,,,0,0,0,0,0,0
36732,brigitte,battez-vous,mixed,,1,1,1,1,0,0
36794,birdy,skinny-love,female,en,0,1,1,1,0,0
36817,lemonade-mouth,somebody,mixed,,1,0,0,0,0,0
36866,glennis-grace,afscheid,female,nl,0,1,1,1,0,0
36873,frank-sinatra,swinging-on-a-star,,,0,0,0,0,0,0
36875,sammy-davis-jr,the-birth-of-the-blues,,,0,0,0,0,0,0
36881,sia,i-m-in-here,mixed,,1,1,1,1,0,0
36885,beauty-and-the-beast,if-i-can-t-love-her,,,0,0,0,0,0,0
36886,donny-hathaway,someday-we-ll-all-be-free,,,0,0,0,0,0,0
36888,tony-bennett,if-i-ruled-the-world,,,0,0,0,0,0,0
36900,alice-in-chains,down-in-a-hole,,,0,0,0,0,0,0
36967,saint-preux,concerto-pour-une-voix,,,0,0,0,0,0,0
36976,talking-heads,this-must-be-the-place-naive-melody,mixed,,1,1,0,1,0,0
37075,sheila,l-ecole-est-finie,,,0,0,0,0,0,0
37118,luke-bryan,country-girl-shake-it-for-me,mixed,,1,1,0,1,0,0
37125,rodney-crowell,i-walk-the-line-revisited,,,0,1,0,1,0,0
37146,megadeth,symphony-of-destruction,mixed,,1,1,1,1,0,0
37158,helene-fischer,und-morgen-fruh-kuss-ich-dich-wach-partyfoxmix,,,0,0,0,0,0,0
37161,andreas-gabalier,i-sing-a-liad-fur-di,mixed,,1,1,1,1,0,0
37172,the-doobie-brothers,what-a-fool-believes,,,0,0,0,0,0,0
37253,frans-halsema,voor-haar,,,0,0,0,0,0,0
37288,les-dix-commandements,a-chacun-son-reve,mixed,,1,1,1,1,0,0
37299,radiohead,creep-acoustic,,,0,0,0,0,0,0
37330,etta-james,tell-mama,,,0,0,0,0,0,0
37332,billie-holiday,i-m-a-fool-to-want-you,female,en,0,1,1,1,0,0
37382,ed-sheeran,the-a-team,mixed,,1,1,1,1,0,0
37396,chaka-khan,you-got-the-love,mixed,,1,1,1,1,0,0
37421,andy-williams,speak-softly-love-godfather-theme,,,0,0,0,0,0,0
37425,ray-charles,crying-time,mixed,,1,0,0,1,0,0
37454,imany,you-will-never-know,,,0,0,0,0,0,0
37457,beyonce,01-janv,,,0,0,0,0,0,0
